slug,bandcamp_url,actual_track_count,status
confeitaria-enero-2016,https://confeitaria.bandcamp.com/album/enero,3,updated
constantina-mexido-2016,https://constantina.bandcamp.com/album/mexido,7,updated
slvdr-fera-vischer-ep-2013,https://slvdr.bandcamp.com/album/fera-vischer-ep,4,updated
coxido-love-and-hate-stories-2016,https://umbadubarecords.bandcamp.com/album/love-and-hate-stories,3,updated
cristo-bomba-billy-2016,https://cristobomba.bandcamp.com/album/billy,3,updated
standing-point-work-consume-die-2013,https://standingpoint.bandcamp.com/album/work-consume-die,5,updated
stereotroia-stereotroia-2013,https://stereotroia.bandcamp.com/album/stereotroia,5,updated
dead-parrot-dead-parrot-ep-2016,https://deadparrot.bandcamp.com/album/dead-parrot,4,updated
dronedeus-dronedeus-2016,https://dronedeus.bandcamp.com/album/dronedeus,3,updated
super-brava-award-it-embrace-it-2013,https://superbrava.bandcamp.com/album/award-it-embrace-it,4,updated
duben-musica-fora-de-moda-2016,https://pedroben.bandcamp.com/album/m-sica-fora-de-moda,10,updated
tallene-apologia-ostentacao-do-nada-2013,https://tallene.bandcamp.com/album/apologia-ostenta-o-do-nada,10,updated
tequilla-bomb-bomb-style-2013,https://maosanta.bandcamp.com/track/bomb-style-furmigadub-remix,1,updated
eric-iozzi-voyage-2016,https://ericiozzi.bandcamp.com/album/voyage-2,12,updated
ethereal---lotus,https://etherealmcz.bandcamp.com/album/lotus,2,updated
the-floors-ep-2013,https://daviddonohue1.bandcamp.com/album/the-floors-ire-best-of,11,updated
the-original-wallies-band-vintage-i-2013,https://theoriginalwalliesband.bandcamp.com/album/vintage-i,6,updated
faded-waterfall-baby-blue-ep-2016,https://fadedwaterfall.bandcamp.com/album/baby-blue-ep,4,updated
the-velociraptors-new-state-of-mind-2013,https://thevelociraptors.bandcamp.com/album/a-new-state-of-mind,10,updated
tomba-orquestra-tomba-orquestra-2013,https://tombaorquestra.bandcamp.com/album/tomba-orquestra,15,updated
traummaterial-traummaterial-2013,https://traummaterial.bandcamp.com/album/traummaterial,8,updated
fernanda-branco-polse---bicho-branco-polse,https://bichobrancopolse.bandcamp.com/album/bicho-branco-polse,10,updated
floreosso-queimada-derretida-2016,https://floreosso.bandcamp.com/album/queimada-derretida,5,updated
gabriel-gaspar---roy,https://eusouogaspar.bandcamp.com/album/roy,4,updated
tuna-dupla-face,https://tunapunkrock.bandcamp.com/album/dupla-face,8,updated
gabriel-gaspar-roy-2016,https://eusouogaspar.bandcamp.com/album/roy,4,updated
tuna-punk-rock---dupla-face,https://tunapunkrock.bandcamp.com/album/dupla-face,8,updated
garfo-we-could-end-world-together-2016,https://garfo.bandcamp.com/album/we-could-end-the-world-together,5,updated
turtle-face---wild-turtle,https://turtleface.bandcamp.com/album/wild-turtle,5,updated
tvav-unprepared-loops-2013,https://tvav.bandcamp.com/album/unprepared-loops,6,updated
goldenloki-muda-2016,https://goldenloki.bandcamp.com/album/muda,5,updated
under-bad-eyes-demo-2013-2013,https://underbadeyes.bandcamp.com/album/demo-2013,6,updated
gomalakka-la-em-cima-2016,https://gomalakka.bandcamp.com/album/l-em-cima,6,updated
graxa-cancoes-de-protesto-2016,https://graxa.bandcamp.com/album/can-es-de-protesto,8,updated
unself---contaminados-desde-o-nascimento,https://unself.bandcamp.com/album/contaminados-desde-o-nascimento,4,updated
grena-azul-2016,https://bandagrena.bandcamp.com/album/azul,5,updated
v-road-wings-of-screamer-2013,https://vroad.bandcamp.com/album/wings-of-a-screamer,12,updated
guizado---guizadorbital,https://guizado.bandcamp.com/album/guizadorbital,6,updated
velttenz-live-or-die-ep-2013,https://velttenz.bandcamp.com/album/live-or-die-ep,6,updated
guizadorbital-guizadorbital,https://guizado.bandcamp.com/album/guizadorbital,6,updated
verjault-worship-2013,https://verjault.bandcamp.com/album/worship,7,updated
hanging-freud-motherland-2016,https://hangingfreud.bandcamp.com/album/motherland,6,updated
victim-lar-2013,https://victimnoise.bandcamp.com/album/lar,2,updated
hotel-dolores---hotel-dolores---ep,https://hoteldolores.bandcamp.com/album/hotel-dolores-ep,4,updated
hronir-massacre-de-golfinhos-em-taiji,https://seminalrecords.bandcamp.com/album/massacre-de-golfinhos-em-taiji,1,updated
vidaxlivre-mais-que-livres-2013,https://vidaxlivre.bandcamp.com/album/mais-que-livres,5,updated
hugo-dos-santos-hugo-dos-santos-2016,https://hugodossantos.bandcamp.com/album/hugo-dos-santos,10,updated
vitor-almeida-lopes---ser--sentir-e-ouvir,https://vitoralmeidalopes.bandcamp.com/album/ser-sentir-e-ouvir,3,updated
vitor-brauer-m-2013,https://vitorbrauer.bandcamp.com/album/m,10,updated
isaac-magalhaes-o---o-mundo-tem-a-cor-dos-seus-olhos,https://isaacmagalhaes.bandcamp.com/album/o-mundo-tem-a-cor-dos-seus-olhos,6,updated
wallace-costa-erosion-2013,https://wallacecosta.bandcamp.com/album/erosion,15,updated
jan-felipe-fuga-2016,https://janfelipe.bandcamp.com/album/fuga,11,updated
weise---aquele-que-superou-o-fim-dos-tempos,https://entorte.bandcamp.com/album/aquele-que-superou-o-fim-dos-tempos,11,updated
worthless-demo-1-2013,https://worthless1.bandcamp.com/album/demo-2012,2,updated
joao-2016,https://nachtstuckrecords.bandcamp.com/album/john-dikeman-quintet-live-in-studio-2016,7,updated
young-lights-early-winter-2013,https://younglights.bandcamp.com/album/an-early-winter,6,updated
joao-mais-uma-historia-de-amor-2016,https://joaozinho.bandcamp.com/album/mais-uma-hist-ria-de-amor,8,updated
zava---zava,https://bandazava.bandcamp.com/album/zava,4,updated
zerao-afundando-cidade-2013,https://zerao.bandcamp.com/album/afundando-a-cidade,8,updated
jonatas-onofre-ermo-2016,https://jonatasonofre.bandcamp.com/album/ermo,5,updated
zero-zero-back-to-basics-2013,https://zerozero.bandcamp.com/album/back-to-basics-7-ep,7,updated
jonatas-onofre-tzu-2016,https://jonatasonofre.bandcamp.com/album/tzu,5,updated
jonathan-tadeu-queda-livre,https://jonathantadeu.bandcamp.com/album/queda-livre,10,updated
jp-cardoso-submarine-dreams,https://jpcardoso.bandcamp.com/album/submarine-dreams,10,updated
alce-garoto-garoto-alce-2012,https://alcegaroto.bandcamp.com/album/garoto-alce,4,updated
alohatomic-greatest-hits-of-alohatomic,https://alohatomic.bandcamp.com/album/the-greatest-hits-of-alohatomic-vol-2-aloha-rises,5,updated
kalouv---planar-sobre-o-invis-vel,https://kalouv.bandcamp.com/album/planar-sobre-o-invis-vel,2,updated
amigos-de-jesus-demo-2012,https://amigosdejesus666.bandcamp.com/album/amigos-de-jesus-demo-2012,8,updated
kiitos-obrigado-2016,https://kiitos.bandcamp.com/album/obrigado,7,updated
killing-surfers-you-never-cared-2016,https://killingsurfers.bandcamp.com/album/you-never-cared,6,updated
barulhista-ssegue-2012,https://barulhista.bandcamp.com/album/ssegue,8,updated
bemonio-serenata-2012,https://dissenso.bandcamp.com/album/bem-nio-serenata-2012,6,updated
kovtun-o-homem-e-morte-2016,https://kovtun.bandcamp.com/album/o-homem-e-a-morte,20,updated
bemonio-vulgatam-clementinam-2012,https://bemonio.bandcamp.com/album/vulgatam-clementinam,8,updated
krokodil---princ-pios-do-autoconhecimento-obstru-do,https://krokodilbr.bandcamp.com/album/princ-pios-do-autoconhecimento-obstru-do,2,updated
betterman-betterman-ep,https://betterman.bandcamp.com/album/betterman,6,updated
literal-farewell-record-2016,https://literaltrio.bandcamp.com/album/farewell-record,10,updated
blackthorny-profane-crown-of-thorns-2012,https://blackthorny.bandcamp.com/album/profane-crown-of-thorns,5,updated
bratislava-carne-2012,https://bratislavabr.bandcamp.com/album/carne,13,updated
los-volks-luna-2016,https://losvolks.bandcamp.com/album/luna,6,updated
los-volks-suburbanos-em-crise-2016,https://losvolks.bandcamp.com/album/suburbanos-em-crise,4,updated
caldo-verde---caldo-verde,https://caldoverde.bandcamp.com/album/caldo-verde,4,updated
losodiva-por-entre-abismos-2016,https://losodiva.bandcamp.com/album/por-entre-abismos,4,updated
carne-de-monstro---carne-de-monstro,https://carnedemonstro.bandcamp.com/album/carne-de-monstro,4,updated
luan-bates-listen-up-mates-ep-2016,https://luanbates.bandcamp.com/album/listen-up-mates-ep,3,updated
cellardoor----starsaga--2012-,https://cellardoorbr.bandcamp.com/album/starsaga-2012,9,updated
cepacaina-melhor-banda-do-mundo-2012,https://cepacaina.bandcamp.com/album/a-melhor-banda-do-mundo,4,updated
cepaca-na---a-melhor-banda-do-mundo,https://cepacaina.bandcamp.com/album/a-melhor-banda-do-mundo,4,updated
m-o-o-n-s-songs-of-wood-fire-2016,https://listentomoons.bandcamp.com/album/songs-of-wood-fire,11,updated
mario-alencar-addicted-lovers-2016,https://mariothealencar.bandcamp.com/album/addicted-lovers,16,updated
coletanea-cao-faminto-2012,https://caofaminto.bandcamp.com/album/c-o-faminto,10,updated
dpsmkr-dpsmkr-2012,https://dpsmkr.bandcamp.com/album/dpsmkr,4,updated
memorial---ang-stias-trazidas-para-casa,https://memorialcwb.bandcamp.com/album/ang-stias-trazidas-para-casa,8,updated
mente-podre---minha-exist-ncia-foi-destru-da,https://mentepodrepowerviolence.bandcamp.com/track/minha-exist-ncia-foi-destruida,,updated
emicaeli-sadsbrolignsons,https://emicaeli.bandcamp.com/album/sadsbrolignsons,8,updated
mesa-de-centro---hist-ria-de-uma-vida--at--aqui-,https://mesadecentro.bandcamp.com/album/hist-ria-de-uma-vida-at-aqui,6,updated
eric-taylor-big-city-lights-ep,https://erictaylor.bandcamp.com/album/big-city-lights-ep,4,updated
microndas-melantropico,https://transfusaonoiserecords.bandcamp.com/album/melantr-pico,10,updated
estragonoff-melhor-do-que-parece-2012,https://estragonoff.bandcamp.com/album/melhor-do-que-parece,4,updated
mirantes-ligamento-2016,https://mirantes3.bandcamp.com/album/ligamento,5,updated
eu-o-declaro-meu-inimigo---m-sica-pode-ser-perigosa,https://euodeclaromeuinimigo.bandcamp.com/album/m-sica-pode-ser-perigosa,12,updated
modulabo-records---superinstrumental-vol--i,https://modulaborecords.bandcamp.com/album/superinstrumental-vol-i,4,updated
modulares-modulares-ep,https://modulares.bandcamp.com/album/modulares-ep,4,updated
gruta-grito-ep-2012,https://grutagruta.bandcamp.com/album/grito,4,updated
molodoys-tropicaos-2016,https://molodoys.bandcamp.com/album/tropicaos,12,updated
hall-of-sinners-hall-of-sinners-1-ep,https://hallofsinners.bandcamp.com/album/hall-of-sinners-1-ep,5,updated
monomotores-monomotores,https://monomotores.bandcamp.com/album/monomotores,10,updated
harafh-harafh-ep-2012,https://harafh.bandcamp.com/album/harafh-ep,5,updated
monophonia-monophonia-2016,https://monophonia.bandcamp.com/album/monophonia,10,updated
montecura-montecura-ep-2016,https://montecura.bandcamp.com/album/montecura-ep,4,updated
morena-morena---como-uma-b-ssola-orbitando-um-espa-o-vazio,https://seloacasa.bandcamp.com/album/como-uma-b-ssola-orbitando-um-espa-o-vazio,5,updated
holodomor-holodomor-2012,https://holodomor-postpunk.bandcamp.com/album/holodomor-holodomor,11,updated
i-buried-paul---in-schwarzen-t-nen--in-lauten-farben,https://iburiedpaul.bandcamp.com/album/in-schwarzen-t-nen-in-lauten-farben-2,2,updated
inverness-ivana-2012,https://inverness.bandcamp.com/album/ivana,9,updated
n-o-p-p-u-l-s-e-n-o-p-p-u-l-s-e,https://noppulse.bandcamp.com/album/n-o-p-p-u-l-s-e,4,updated
nada045---rakta---inten--o-7,https://nadanadadiscos.bandcamp.com/album/rakta-inten-o-7,2,updated
jair-naves-e---e-voc--se-sente-numa-cela-escura--planejando-a-sua-fuga--cavando-,https://jairnaves.bandcamp.com/album/e-voc-se-sente-numa-cela-escura-planejando-a-sua-fuga-cavando-o-ch-o-com-as-pr-prias-unhas,10,updated
naked-drivers---hot-like-a-fever-,https://nakeddrivers.bandcamp.com/album/hot-like-a-fever,4,updated
nalesca-mantega---s-t,https://mnth.bandcamp.com/album/s-t,9,updated
lisabi-senseless-ep-2012,https://lisabi.bandcamp.com/album/senseless,4,updated
navesharris-immaculate-sinners-sleep,https://navesharris.bandcamp.com/album/immaculate-sinners-sleep,3,updated
lo-fi---fast-rocking--slow-humping,https://lofipunkrock.bandcamp.com/album/fast-rocking-slow-humping,12,updated
necro---viajor--single-,https://necronomicon.bandcamp.com/album/viajor-single,1,updated
maias-os-ultimos-dias-do-inverno-2012,https://maiasoficial.bandcamp.com/album/os-ltimos-dias-de-inverno,4,updated
nvblado-agua-rosa-2016,https://nvblado.bandcamp.com/album/gua-rosa,5,updated
mama-gumbo-ytcha-2012,https://mamagumbo.bandcamp.com/album/ytcha,14,updated
mataram-meu-mestre-cellophane-walls-2012,https://matarammeumestre.bandcamp.com/album/cellophane-walls,3,updated
obasquiat-and-dancing-deadlips-in-free-sonic-explorations---the-mindness,https://obasquiat-dancing-deadlips.bandcamp.com/album/the-mindness,9,updated
obasquiat-future-is-black-past-and,https://obasquiatofficial.bandcamp.com/album/the-future-is-black-past-and-present-also-ep,6,updated
medialunas-intropologia-2012,https://medialunas.bandcamp.com/album/intropologia,11,updated
oldscratch-padroes-de-conserva-2016,https://oldscratchband.bandcamp.com/album/padr-es-de-conserva,10,updated
morra-tentando---freestyle-is-our-gift,https://morratentando.bandcamp.com/album/freestyle-is-our-gift,5,updated
omar-ermo,https://omar6.bandcamp.com/album/ermo,6,updated
national-maison-minima-2012,https://dissenso.bandcamp.com/album/national-maison-m-nima-2012,2,updated
omsa---orelhas-de-macaco-em-solu--o-aquosa,https://omsa.bandcamp.com/album/orelhas-de-macaco-em-solu-o-aquosa-2,9,updated
necronomicon-queen-of-death,https://necronomicon.bandcamp.com/album/the-queen-of-death,6,updated
nino-navarro-nino-navarro-ep-2012,https://ninonavarro.bandcamp.com/album/nino-navarro,6,updated
os-camelos-ampulheta-2016,https://bandaoscamelos.bandcamp.com/album/ampulheta,9,updated
o--ndico---ordem-tentativa,https://oindico.bandcamp.com/album/ordem-tentativa,8,updated
os-torto-trombeta-2016,https://ostorto.bandcamp.com/album/trombeta,5,updated
ourang-medan-lords-of-eternal-seas-2016,https://ourangmedan.bandcamp.com/album/lords-of-eternal-seas,3,updated
onagra-claudique-hora-e-vez-de-onagra,https://onagra.bandcamp.com/album/a-hora-e-vez-de-onagra-claudique,3,updated
pantomime-jazz----1997-2006-years-----fingers,https://pantomimejazz.bandcamp.com/album/1997-2006-years-fingers,10,updated
oquadro-oquadro,https://coaxodosapo.bandcamp.com/album/oquadro,11,updated
paola-rodrigues-wifi-2016,https://paolarodrigues.bandcamp.com/album/3-wifi,5,updated
os-torto-album-marrom-2012,https://ostorto.bandcamp.com/album/lbum-marrom-2,12,updated
papisa-papisa-2016,https://pwrrecords.bandcamp.com/album/papisa,3,updated
parte-cinza-151212-2012,https://partecinza.bandcamp.com/album/151212,3,updated
pedras-arranjos-do-que-sobrou-depois-do,https://pedras.bandcamp.com/album/arranjos-do-que-sobrou-depois-do-surto,12,updated
piano-bateria-piano-bateria-2012,https://pianoebateria.bandcamp.com/album/piano-bateria,22,updated
porcaria-demo-2012,https://porcriada.bandcamp.com/album/-,2,updated
pelos-paraiso-perdido-nos-bolsos,https://pelos.bandcamp.com/album/paraiso-perdido-nos-bolsos,10,updated
quase-coadjuvante---cartas-para-a-pr-xima-esta--o,https://quasecoadjuvante.bandcamp.com/album/cartas-para-a-pr-xima-esta-o,9,updated
peter-power---awake-into-life,https://ufordia.bandcamp.com/album/awake-into-life,4,updated
ricto---m-fia,https://ricto.bandcamp.com/album/m-fia,10,updated
plastico-tangerina---myselfie--ou--a-sociedade-do-espelho--,https://plasticotangerina.bandcamp.com/album/myselfie-ou-a-sociedade-do-espelho,1,updated
pollux-castor-efemeride-2016,https://polluxecastor.bandcamp.com/album/pollux-castor-ep,3,updated
porreria---depression-and-others-demons,https://gabirurecords.bandcamp.com/album/depression-and-others-demons,16,updated
sax-e-bateria-dia-2012,https://saxebateria.bandcamp.com/album/sax-e-bateria-dia,7,updated
pratagy-pictures,https://pratagy.bandcamp.com/album/pictures,7,updated
school-spirit-ep-school-spirit-2012,https://schoolspiritbr.bandcamp.com/album/ep-school-spirit,5,updated
preto-organismo-2016,https://preto.bandcamp.com/album/organismo,3,updated
sedna-sublime-end-2012,https://sednamusic.bandcamp.com/album/sublime-end,13,updated
serotonina---7---digital,https://serotonina.bandcamp.com/album/7-digital,2,updated
quarup---quarup,https://quarup.bandcamp.com/album/quarup,13,updated
quarup-quarup,https://quarup.bandcamp.com/album/quarup,13,updated
stereomotive-obvio-e-cliche-2012,https://stereomotive.bandcamp.com/album/bvio-e-clich,12,updated
thrills-chase---introducing-thrills--and-the-chase-,https://thrillschase.bandcamp.com/album/introducing-thrills-and-the-chase,7,updated
rakta---iii,https://rakta.bandcamp.com/album/iii,5,updated
tratak-agora-eu-sou-o-silencio-2012,https://tratak.bandcamp.com/album/agora-eu-sou-o-sil-ncio,11,updated
raphael-dias---ch--das-3,https://selinhorecords.bandcamp.com/album/ch-das-3,5,updated
treli-feli-repi-massacre-ep-2012,https://transfusaonoiserecords.bandcamp.com/album/massacre-ep,9,updated
ra-a---saboroso,https://bandaraca.bandcamp.com/album/saboroso,11,updated
trompa---trompa-apresenta--andr--zinelli,https://trompa.bandcamp.com/album/trompa-apresenta-andr-zinelli,10,updated
ultravespa-ultravespa-ep-2012,https://uultravespa.bandcamp.com/album/ultravespa-ep,4,updated
reiner-filho-da-nuvem-2016,https://reinermusica.bandcamp.com/album/filho-da-nuvem,6,updated
remisterio-hey-john,https://remisterioofficial.bandcamp.com/album/hey-john,10,updated
urutu-urutu-7-2012,https://urutu.bandcamp.com/album/7-urutu,6,updated
veenstra-journey-to-sea-2012,https://veenstra.bandcamp.com/album/journey-to-the-sea,10,updated
rio-sem-nome-rio-sem-nome-2016,https://riosemnome.bandcamp.com/album/rio-sem-nome,10,updated
rios-voadores-rios-voadores-2016,https://riosvoadores.bandcamp.com/album/rios-voadores-2,11,updated
worsa-omoioi-2012,https://worsa.bandcamp.com/album/omoioi,34,updated
ruspo-dourados-2016,https://ruspo.bandcamp.com/album/dourados,12,updated
sacripantas-e-rotundos-desalento-2016,https://sacripantaserotundos.bandcamp.com/album/desalento,11,updated
banda-desenhada-banda-sonora-2011,https://bandadesenhada.bandcamp.com/album/banda-sonora,4,updated
santos-suor,https://lixorecords.bandcamp.com/album/suor,7,updated
sci-fi-sci-fi,https://midsummermadness.bandcamp.com/album/sci-fi,6,updated
campbell-trio---the-campbell-trio-sings-the-blues,https://campbelltrio.bandcamp.com/album/the-campbell-trio-sings-the-blues,6,updated
see-more-glass-project---esperando-por-ela,https://seemoreglassproject.bandcamp.com/album/esperando-por-ela,8,updated
semente-de-ma-----semente-de-ma---ep,https://sementedemaca.bandcamp.com/album/semente-de-ma-ep,5,updated
sertao-sangrento-vidas-secas-ep-2016,https://velhorabugentodistroezine.bandcamp.com/track/12-sert-o-sangrento-vidas-secas,1,updated
dinamite-club---caminho-inverso,https://dinamiteclub.bandcamp.com/album/caminho-inverso,3,updated
seu-ninguem-arrojo-ep-2016,https://seuninguem.bandcamp.com/album/arrojo-ep,4,updated
explt---betas-ep,https://explt.bandcamp.com/album/betas-ep,13,updated
sistilho---vig-lia-ep,https://sistilho.bandcamp.com/album/vig-lia-ep,7,updated
fatal-blow-rise-from-disgrace-2011,https://fatalblow.bandcamp.com/album/rise-from-disgrace,10,updated
sketchquiet-all-is-empty-and-silent-2016,https://sketchquiet.bandcamp.com/album/all-is-empty-and-silent,9,updated
sketchquiet-denso-iii-2016,https://sketchquiet.bandcamp.com/album/denso-iii,4,updated
mario-alencar-songs-for-crap-2011,https://mariothealencar.bandcamp.com/album/-,6,updated
stone-breeze-stone-breeze,https://stonebreeze.bandcamp.com/album/stone-breeze,11,updated
porno-de-bolso-ot-2011,https://pornodebolso.bandcamp.com/album/o-t,9,updated
stupid-planet-behind-sun---i-got-no-plans,https://spbs.bandcamp.com/album/i-got-no-plans,10,updated
rawfire-keep-in-garage-2011,https://rawfiresp.bandcamp.com/album/keep-in-the-garage,5,updated
superbad---que-fase,https://superbadhardcore.bandcamp.com/album/que-fase,3,updated
stewin-migwud-didico-aokaprism-split,https://stewin.bandcamp.com/album/aokaprism-split,9,updated
teach-me-tiger-two-sides-2016,https://teachmetiger.bandcamp.com/album/two-sides,10,updated
strobo-strobo-2011,https://bandastrobo.bandcamp.com/album/strobo,10,updated
tendre---guia-pr-tico-contra-o-bloqueio-criativo,https://tendremusic.bandcamp.com/album/guia-pr-tico-contra-o-bloqueio-criativo,4,updated
the-concept-reconstruction-2011,https://theconceptbrazil.bandcamp.com/album/reconstruction,4,updated
the-alchemists---split-c-parte-cinza,https://thealchemists.bandcamp.com/album/split-c-parte-cinza,3,updated
the-cigarettes-all-is-well,https://impossiblecrush.bandcamp.com/album/all-is-well,12,updated
tuna-o-mudo-mundo-com-nossa-voz-2011,https://tunapunkrock.bandcamp.com/album/o-mudo-mundo-com-a-nossa-voz,7,updated
the-fray-paral-noid-universe-2016,https://the-f-ray.bandcamp.com/album/paral-noid-universe,6,updated
vitrolas-liberdade-2011,https://vitrolas.bandcamp.com/album/liberdade,15,updated
theuzitz-peso-das-coisas,https://theuzitz.bandcamp.com/album/peso-das-coisas,11,updated
yokofive-rockers-ep-2011,https://yokofive.bandcamp.com/album/rockers,3,updated
tokyo-savannah-straight-to-heavy-2016,https://tokyosavannah.bandcamp.com/track/straight-to-heavy-3,,updated
colorido-artificialmente---tradicional-familia-mineira,https://coloridoartificialmente.bandcamp.com/album/a-tradicional-fam-lia-mineira,8,updated
torres-de-mello-quem-sabe,https://torresdemello.bandcamp.com/album/quem-sabe,5,updated
egregora-tao-ep-2010,https://egregora.bandcamp.com/album/tao-ep-2010,8,updated
trompa---trompa-se-apresenta--tromp-stas-v-o-ao-banco,https://trompa.bandcamp.com/album/trompa-se-apresenta-2-tromp-stas-v-o-ao-banco-ao-vivo-centro-cultural-santanter,7,updated
ganeshas-ganeshas,https://ganeshas.bandcamp.com/album/ganeshas,12,updated
inerte-outono-2010,https://inerte.bandcamp.com/album/outono-2010,7,updated
tropical-doom---mangue,https://tropicaldoom.bandcamp.com/album/mangue,5,updated
morra-tentando---ep-2010,https://morratentando.bandcamp.com/album/ep-2010,6,updated
umno-o-cais-2016,https://umno.bandcamp.com/album/o-cais,6,updated
morra-tentando-morra-tentando-ep,https://hominiscanidaerec.bandcamp.com/album/ep,6,updated
vctrh---l-bios-verdes---o-cora--o-bate--,https://vctrh.bandcamp.com/album/l-bios-verdes-o-cora-o-bate,14,updated
veenstra---map-of-the-limbo,https://veenstra.bandcamp.com/album/map-of-the-limbo,10,updated
the-pivos---the-pivos--single-,https://trincadeselos.bandcamp.com/album/the-pivos-single,,failed
vermes-do-limbo-ep-vrmsxx-2016,https://vermesdolimbo.bandcamp.com/album/vermes-do-limbo-k7,13,updated
violent-illusion-feio,https://pedemacacodiscos.bandcamp.com/album/feio,10,updated
bruno-nobru-deixe-o-som-ir-2009,https://brunonobru.bandcamp.com/album/deixe-o-som-ir,20,updated
cidad-o-instigado---uhuuu-,https://cidadaoinstigado.bandcamp.com/album/uhuuu,11,updated
vulcana-v---seja-voce---vulcana-v,https://vulcanav.bandcamp.com/album/seja-voce-vulcana-v,6,updated
perito-moreno-2009,https://moira-dieselorchestra.bandcamp.com/album/perito-moreno-demo-2015,5,updated
vulgar-debil-entre-chuva-e-lama-2016,https://vulgardebil.bandcamp.com/album/entre-a-chuva-e-a-lama,3,updated
autoboneco-mulheres-de-marte-2008,https://autoboneco.bandcamp.com/album/mulheres-de-marte-women-from-mars-2008,13,updated
v-rios---percurso-instalativo-sonoro--compila--o-i-,https://suburbanaco.bandcamp.com/album/percurso-instalativo-sonoro-compila-o-i,6,updated
whypatterns-ao-vivo-ccta,https://whypatterns.bandcamp.com/album/ao-vivo-ccta,4,updated
yantra---drones-e-excurs-es-de-guitarras-rumo-ao-desconhecido,https://sorrisoselvagem.bandcamp.com/album/ss03-yantra-drones-e-excurs-es-de-guitarras-rumo-ao-desconhecido,6,updated
ahlev-de-bossa---ahlev-de-bossa,https://mateusalves.bandcamp.com/album/2005-ahlev-de-bossa,5,updated
young-lungs-lost-woods,https://weareyounglungs.bandcamp.com/album/lost-woods,14,updated
national-ela-2005,https://dissenso.bandcamp.com/album/national-ela-2005,10,updated
ze-bigode-ze-bigode-ep-2016,https://zebigodeorquestra.bandcamp.com/album/z-bigode,5,updated
zeitgeist-z-e-i-t-g-e-i-s-t-2016,https://zeit-geist.bandcamp.com/album/z-e-i-t-g-e-i-s-t,12,updated
walter-willy---walter-willy--album-branco-,https://walterwilly.bandcamp.com/album/walter-willy-album-branco,18,updated
el-efecto---como-qualquer-outra-coisa,https://elefecto.bandcamp.com/album/como-qualquer-outra-coisa,7,updated
zonbizarro-zonzus,https://zonbizarro.bandcamp.com/album/zonzuz-2016,7,updated
el-efecto-como-qualquer-outra-coisa-2004,https://elefecto.bandcamp.com/album/como-qualquer-outra-coisa,7,updated
-brasa---verde,https://abrasa.bandcamp.com/album/verde,8,updated
a-cidade-atras-da-neblina-ato-i-2015,https://acidadeatrasdaneblina.bandcamp.com/album/ato-i,5,updated
granola-granola-2002,https://granola-bars.bandcamp.com/album/granola-fm,16,updated
ydris-mortem---funereal-hymns-of-hopeless-eve-in-a-tenebrae-land-where-there-wil,https://ydrismortem.bandcamp.com/album/funereal-hymns-of-hopeless-eve-in-a-tenebrae-land-where-there-will-not-be-suvivors-even-in-sacred-places,7,updated
bruno-nobru---leite-c,https://brunonobru.bandcamp.com/album/leite-c,8,updated
pantomime-jazz----1997-2006-years-----panto-3,https://pantomimejazz.bandcamp.com/album/1997-2006-years-panto-3,12,updated
acho-melhor-nao-iii-2015,https://achomelhornao.bandcamp.com/album/iii,10,updated
sonic-sex-panic-inside-reflex-1996,https://sonicsexpanic.bandcamp.com/album/inside-reflex,10,updated
afoite-do-cinza-ao-concreto-2015,https://afoite.bandcamp.com/album/do-cinza-ao-concreto,6,updated
frosten-i-was-born-in-1985-2016,https://frosten.bandcamp.com/album/i-was-born-in-1985-ep,,failed
ave-sangria---ave-sangria,https://espelhorecords.bandcamp.com/album/ave-sangria-ave-sangria,12,updated
coletanea-noisered---diferentes-bandeiras--o-mesmo-inimigo-vol-2,,,no_bandcamp
hayz---2026---hayz---hayz-nao-estamos-mais-em-casa,,,no_bandcamp
infinita-madrugada---linhas-tortas-voc--n-o-me-conhece,,,no_bandcamp
med-zentorno---enredo,,,no_bandcamp
nobat--brandu---2026---nobat--brandu---nobat-insonia,,,no_bandcamp
tomentosa-tez---canc-o,,,no_bandcamp
alice-assoviei--mari-blue---expl-cita,,,no_bandcamp
banda-aero--ella-morais---bem-me-quer,,,no_bandcamp
carol-pedroso--o-som-que-vem-delas--suraras-do-tapaj-s---eu-canto-minha-for-a--m,,,no_bandcamp
c-es-de-prata---2025---c-es-de-prata---caes-de-prata-fitas-p-o-terceiro-filme,,,no_bandcamp
gustrago---oceanico,,,no_bandcamp
joyce-alane---casa-cora--o,,,no_bandcamp
le0n---res-duos-mec-nicos,,,no_bandcamp
loca---1-4-quem-sou,,,no_bandcamp
luan-carvalho---f---amor-e-groove,,,no_bandcamp
nosso-querido-figueiredo---2025---nosso-querido-figueiredo---nosso-querido-figue,,,no_bandcamp
nosso-querido-figueiredo---2025---nosso-querido-figueiredo---nosso-querido-figue,,,no_bandcamp
pelos---2025---pelos---pelos-paraiso-perdido-nos-bolsos-2016,,,no_bandcamp
reagents---marulho-vol--1,,,no_bandcamp
seu-juvenal---o-que---underground-,,,no_bandcamp
t--greguol-afonso-macedo-alexandre-duayer-chico-netto-kal-venturi-louren-o-netto,,,no_bandcamp
ventilador-de-teto-ph-mazza---vizinhan-a--pt--2,,,no_bandcamp
